SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,40283,OPTIDX,0,BANKNIFTY-Sep2024-47400-PE,15.0,BANKNIFTY 25 SEP 47400 PUT,2024-09-25 14:30:00,47400.0,PE,5.0,M,OP,,
NSE,D,40285,OPTIDX,0,BANKNIFTY-Sep2024-47500-CE,15.0,BANKNIFTY 25 SEP 47500 CALL,2024-09-25 14:30:00,47500.0,CE,5.0,M,OP,,
NSE,D,40286,OPTIDX,0,BANKNIFTY-Sep2024-47500-PE,15.0,BANKNIFTY 25 SEP 47500 PUT,2024-09-25 14:30:00,47500.0,PE,5.0,M,OP,,
NSE,D,40287,OPTIDX,0,BANKNIFTY-Sep2024-47600-CE,15.0,BANKNIFTY 25 SEP 47600 CALL,2024-09-25 14:30:00,47600.0,CE,5.0,M,OP,,
NSE,D,40288,OPTIDX,0,BANKNIFTY-Sep2024-47600-PE,15.0,BANKNIFTY 25 SEP 47600 PUT,2024-09-25 14:30:00,47600.0,PE,5.0,M,OP,,
NSE,D,40289,OPTIDX,0,BANKNIFTY-Sep2024-47700-CE,15.0,BANKNIFTY 25 SEP 47700 CALL,2024-09-25 14:30:00,47700.0,CE,5.0,M,OP,,
NSE,D,40290,OPTIDX,0,BANKNIFTY-Sep2024-47700-PE,15.0,BANKNIFTY 25 SEP 47700 PUT,2024-09-25 14:30:00,47700.0,PE,5.0,M,OP,,
NSE,D,40291,OPTIDX,0,BANKNIFTY-Sep2024-47800-CE,15.0,BANKNIFTY 25 SEP 47800 CALL,2024-09-25 14:30:00,47800.0,CE,5.0,M,OP,,
NSE,D,40292,OPTIDX,0,BANKNIFTY-Sep2024-47800-PE,15.0,BANKNIFTY 25 SEP 47800 PUT,2024-09-25 14:30:00,47800.0,PE,5.0,M,OP,,
NSE,D,40296,OPTIDX,0,BANKNIFTY-Sep2024-47900-CE,15.0,BANKNIFTY 25 SEP 47900 CALL,2024-09-25 14:30:00,47900.0,CE,5.0,M,OP,,
NSE,D,40297,OPTIDX,0,BANKNIFTY-Sep2024-47900-PE,15.0,BANKNIFTY 25 SEP 47900 PUT,2024-09-25 14:30:00,47900.0,PE,5.0,M,OP,,
NSE,D,40300,OPTIDX,0,BANKNIFTY-Sep2024-48100-CE,15.0,BANKNIFTY 25 SEP 48100 CALL,2024-09-25 14:30:00,48100.0,CE,5.0,M,OP,,
NSE,D,40301,OPTIDX,0,BANKNIFTY-Sep2024-48100-PE,15.0,BANKNIFTY 25 SEP 48100 PUT,2024-09-25 14:30:00,48100.0,PE,5.0,M,OP,,
NSE,D,40302,OPTIDX,0,BANKNIFTY-Sep2024-48200-CE,15.0,BANKNIFTY 25 SEP 48200 CALL,2024-09-25 14:30:00,48200.0,CE,5.0,M,OP,,
NSE,D,40303,OPTIDX,0,BANKNIFTY-Sep2024-48200-PE,15.0,BANKNIFTY 25 SEP 48200 PUT,2024-09-25 14:30:00,48200.0,PE,5.0,M,OP,,
NSE,D,40310,OPTIDX,0,BANKNIFTY-Sep2024-48300-CE,15.0,BANKNIFTY 25 SEP 48300 CALL,2024-09-25 14:30:00,48300.0,CE,5.0,M,OP,,
NSE,D,40311,OPTIDX,0,BANKNIFTY-Sep2024-48300-PE,15.0,BANKNIFTY 25 SEP 48300 PUT,2024-09-25 14:30:00,48300.0,PE,5.0,M,OP,,
NSE,D,40312,OPTIDX,0,BANKNIFTY-Sep2024-48400-CE,15.0,BANKNIFTY 25 SEP 48400 CALL,2024-09-25 14:30:00,48400.0,CE,5.0,M,OP,,
NSE,D,40313,OPTIDX,0,BANKNIFTY-Sep2024-48400-PE,15.0,BANKNIFTY 25 SEP 48400 PUT,2024-09-25 14:30:00,48400.0,PE,5.0,M,OP,,
NSE,D,40314,OPTIDX,0,BANKNIFTY-Sep2024-48500-CE,15.0,BANKNIFTY 25 SEP 48500 CALL,2024-09-25 14:30:00,48500.0,CE,5.0,M,OP,,
NSE,D,40315,OPTIDX,0,BANKNIFTY-Sep2024-48500-PE,15.0,BANKNIFTY 25 SEP 48500 PUT,2024-09-25 14:30:00,48500.0,PE,5.0,M,OP,,
NSE,D,40316,OPTIDX,0,BANKNIFTY-Sep2024-48600-CE,15.0,BANKNIFTY 25 SEP 48600 CALL,2024-09-25 14:30:00,48600.0,CE,5.0,M,OP,,
NSE,D,40317,OPTIDX,0,BANKNIFTY-Sep2024-48600-PE,15.0,BANKNIFTY 25 SEP 48600 PUT,2024-09-25 14:30:00,48600.0,PE,5.0,M,OP,,
NSE,D,40318,OPTIDX,0,BANKNIFTY-Sep2024-48700-CE,15.0,BANKNIFTY 25 SEP 48700 CALL,2024-09-25 14:30:00,48700.0,CE,5.0,M,OP,,
NSE,D,40319,OPTIDX,0,BANKNIFTY-Sep2024-48700-PE,15.0,BANKNIFTY 25 SEP 48700 PUT,2024-09-25 14:30:00,48700.0,PE,5.0,M,OP,,
NSE,D,40320,OPTIDX,0,BANKNIFTY-Sep2024-48800-CE,15.0,BANKNIFTY 25 SEP 48800 CALL,2024-09-25 14:30:00,48800.0,CE,5.0,M,OP,,
NSE,D,40321,OPTIDX,0,BANKNIFTY-Sep2024-48800-PE,15.0,BANKNIFTY 25 SEP 48800 PUT,2024-09-25 14:30:00,48800.0,PE,5.0,M,OP,,
NSE,D,40322,OPTIDX,0,BANKNIFTY-Sep2024-48900-CE,15.0,BANKNIFTY 25 SEP 48900 CALL,2024-09-25 14:30:00,48900.0,CE,5.0,M,OP,,
NSE,D,40323,OPTIDX,0,BANKNIFTY-Sep2024-48900-PE,15.0,BANKNIFTY 25 SEP 48900 PUT,2024-09-25 14:30:00,48900.0,PE,5.0,M,OP,,
NSE,D,40324,OPTIDX,0,BANKNIFTY-Sep2024-49000-CE,15.0,BANKNIFTY 25 SEP 49000 CALL,2024-09-25 14:30:00,49000.0,CE,5.0,M,OP,,
NSE,D,40325,OPTIDX,0,BANKNIFTY-Sep2024-49000-PE,15.0,BANKNIFTY 25 SEP 49000 PUT,2024-09-25 14:30:00,49000.0,PE,5.0,M,OP,,
NSE,D,40326,OPTIDX,0,BANKNIFTY-Sep2024-49100-CE,15.0,BANKNIFTY 25 SEP 49100 CALL,2024-09-25 14:30:00,49100.0,CE,5.0,M,OP,,
NSE,D,40334,OPTIDX,0,BANKNIFTY-Sep2024-49100-PE,15.0,BANKNIFTY 25 SEP 49100 PUT,2024-09-25 14:30:00,49100.0,PE,5.0,M,OP,,
NSE,D,40335,OPTIDX,0,BANKNIFTY-Sep2024-49200-CE,15.0,BANKNIFTY 25 SEP 49200 CALL,2024-09-25 14:30:00,49200.0,CE,5.0,M,OP,,
NSE,D,40338,OPTIDX,0,BANKNIFTY-Sep2024-49200-PE,15.0,BANKNIFTY 25 SEP 49200 PUT,2024-09-25 14:30:00,49200.0,PE,5.0,M,OP,,
NSE,D,40340,OPTIDX,0,BANKNIFTY-Sep2024-49300-CE,15.0,BANKNIFTY 25 SEP 49300 CALL,2024-09-25 14:30:00,49300.0,CE,5.0,M,OP,,
NSE,D,40341,OPTIDX,0,BANKNIFTY-Sep2024-49300-PE,15.0,BANKNIFTY 25 SEP 49300 PUT,2024-09-25 14:30:00,49300.0,PE,5.0,M,OP,,
NSE,D,40342,OPTIDX,0,BANKNIFTY-Sep2024-49400-CE,15.0,BANKNIFTY 25 SEP 49400 CALL,2024-09-25 14:30:00,49400.0,CE,5.0,M,OP,,
NSE,D,40343,OPTIDX,0,BANKNIFTY-Sep2024-49400-PE,15.0,BANKNIFTY 25 SEP 49400 PUT,2024-09-25 14:30:00,49400.0,PE,5.0,M,OP,,
NSE,D,40344,OPTIDX,0,BANKNIFTY-Sep2024-49600-CE,15.0,BANKNIFTY 25 SEP 49600 CALL,2024-09-25 14:30:00,49600.0,CE,5.0,M,OP,,
NSE,D,40345,OPTIDX,0,BANKNIFTY-Sep2024-49600-PE,15.0,BANKNIFTY 25 SEP 49600 PUT,2024-09-25 14:30:00,49600.0,PE,5.0,M,OP,,
NSE,D,40346,OPTIDX,0,BANKNIFTY-Sep2024-49700-CE,15.0,BANKNIFTY 25 SEP 49700 CALL,2024-09-25 14:30:00,49700.0,CE,5.0,M,OP,,
NSE,D,40347,OPTIDX,0,BANKNIFTY-Sep2024-49700-PE,15.0,BANKNIFTY 25 SEP 49700 PUT,2024-09-25 14:30:00,49700.0,PE,5.0,M,OP,,
NSE,D,40348,OPTIDX,0,BANKNIFTY-Sep2024-49800-CE,15.0,BANKNIFTY 25 SEP 49800 CALL,2024-09-25 14:30:00,49800.0,CE,5.0,M,OP,,
NSE,D,40349,OPTIDX,0,BANKNIFTY-Sep2024-49800-PE,15.0,BANKNIFTY 25 SEP 49800 PUT,2024-09-25 14:30:00,49800.0,PE,5.0,M,OP,,
NSE,D,40350,OPTIDX,0,BANKNIFTY-Sep2024-49900-CE,15.0,BANKNIFTY 25 SEP 49900 CALL,2024-09-25 14:30:00,49900.0,CE,5.0,M,OP,,
NSE,D,40351,OPTIDX,0,BANKNIFTY-Sep2024-49900-PE,15.0,BANKNIFTY 25 SEP 49900 PUT,2024-09-25 14:30:00,49900.0,PE,5.0,M,OP,,
NSE,D,40352,OPTIDX,0,BANKNIFTY-Sep2024-50000-CE,15.0,BANKNIFTY 25 SEP 50000 CALL,2024-09-25 14:30:00,50000.0,CE,5.0,M,OP,,
NSE,D,40353,OPTIDX,0,BANKNIFTY-Sep2024-50000-PE,15.0,BANKNIFTY 25 SEP 50000 PUT,2024-09-25 14:30:00,50000.0,PE,5.0,M,OP,,
NSE,D,40354,OPTIDX,0,BANKNIFTY-Sep2024-50100-CE,15.0,BANKNIFTY 25 SEP 50100 CALL,2024-09-25 14:30:00,50100.0,CE,5.0,M,OP,,
NSE,D,40357,OPTIDX,0,BANKNIFTY-Sep2024-50100-PE,15.0,BANKNIFTY 25 SEP 50100 PUT,2024-09-25 14:30:00,50100.0,PE,5.0,M,OP,,
NSE,D,40358,OPTIDX,0,BANKNIFTY-Sep2024-50200-CE,15.0,BANKNIFTY 25 SEP 50200 CALL,2024-09-25 14:30:00,50200.0,CE,5.0,M,OP,,
NSE,D,40360,OPTIDX,0,BANKNIFTY-Sep2024-50200-PE,15.0,BANKNIFTY 25 SEP 50200 PUT,2024-09-25 14:30:00,50200.0,PE,5.0,M,OP,,
NSE,D,40361,OPTIDX,0,BANKNIFTY-Sep2024-50300-CE,15.0,BANKNIFTY 25 SEP 50300 CALL,2024-09-25 14:30:00,50300.0,CE,5.0,M,OP,,
NSE,D,40362,OPTIDX,0,BANKNIFTY-Sep2024-50300-PE,15.0,BANKNIFTY 25 SEP 50300 PUT,2024-09-25 14:30:00,50300.0,PE,5.0,M,OP,,
NSE,D,40363,OPTIDX,0,BANKNIFTY-Sep2024-50400-CE,15.0,BANKNIFTY 25 SEP 50400 CALL,2024-09-25 14:30:00,50400.0,CE,5.0,M,OP,,
NSE,D,40364,OPTIDX,0,BANKNIFTY-Sep2024-50400-PE,15.0,BANKNIFTY 25 SEP 50400 PUT,2024-09-25 14:30:00,50400.0,PE,5.0,M,OP,,
NSE,D,40365,OPTIDX,0,BANKNIFTY-Sep2024-50500-CE,15.0,BANKNIFTY 25 SEP 50500 CALL,2024-09-25 14:30:00,50500.0,CE,5.0,M,OP,,
NSE,D,40368,OPTIDX,0,BANKNIFTY-Sep2024-50500-PE,15.0,BANKNIFTY 25 SEP 50500 PUT,2024-09-25 14:30:00,50500.0,PE,5.0,M,OP,,
NSE,D,40369,OPTIDX,0,BANKNIFTY-Sep2024-50600-CE,15.0,BANKNIFTY 25 SEP 50600 CALL,2024-09-25 14:30:00,50600.0,CE,5.0,M,OP,,
NSE,D,40371,OPTIDX,0,BANKNIFTY-Sep2024-50600-PE,15.0,BANKNIFTY 25 SEP 50600 PUT,2024-09-25 14:30:00,50600.0,PE,5.0,M,OP,,
NSE,D,40377,OPTIDX,0,BANKNIFTY-Sep2024-50700-CE,15.0,BANKNIFTY 25 SEP 50700 CALL,2024-09-25 14:30:00,50700.0,CE,5.0,M,OP,,
NSE,D,40380,OPTIDX,0,BANKNIFTY-Sep2024-50700-PE,15.0,BANKNIFTY 25 SEP 50700 PUT,2024-09-25 14:30:00,50700.0,PE,5.0,M,OP,,
NSE,D,40381,OPTIDX,0,BANKNIFTY-Sep2024-50800-CE,15.0,BANKNIFTY 25 SEP 50800 CALL,2024-09-25 14:30:00,50800.0,CE,5.0,M,OP,,
NSE,D,40382,OPTIDX,0,BANKNIFTY-Sep2024-50800-PE,15.0,BANKNIFTY 25 SEP 50800 PUT,2024-09-25 14:30:00,50800.0,PE,5.0,M,OP,,
NSE,D,40383,OPTIDX,0,BANKNIFTY-Sep2024-50900-CE,15.0,BANKNIFTY 25 SEP 50900 CALL,2024-09-25 14:30:00,50900.0,CE,5.0,M,OP,,
NSE,D,40384,OPTIDX,0,BANKNIFTY-Sep2024-50900-PE,15.0,BANKNIFTY 25 SEP 50900 PUT,2024-09-25 14:30:00,50900.0,PE,5.0,M,OP,,
NSE,D,40385,OPTIDX,0,BANKNIFTY-Sep2024-51100-CE,15.0,BANKNIFTY 25 SEP 51100 CALL,2024-09-25 14:30:00,51100.0,CE,5.0,M,OP,,
NSE,D,40386,OPTIDX,0,BANKNIFTY-Sep2024-51100-PE,15.0,BANKNIFTY 25 SEP 51100 PUT,2024-09-25 14:30:00,51100.0,PE,5.0,M,OP,,
NSE,D,40388,OPTIDX,0,BANKNIFTY-Sep2024-51200-CE,15.0,BANKNIFTY 25 SEP 51200 CALL,2024-09-25 14:30:00,51200.0,CE,5.0,M,OP,,
NSE,D,40392,OPTIDX,0,BANKNIFTY-Sep2024-51200-PE,15.0,BANKNIFTY 25 SEP 51200 PUT,2024-09-25 14:30:00,51200.0,PE,5.0,M,OP,,
NSE,D,40393,OPTIDX,0,BANKNIFTY-Sep2024-51300-CE,15.0,BANKNIFTY 25 SEP 51300 CALL,2024-09-25 14:30:00,51300.0,CE,5.0,M,OP,,
NSE,D,40397,OPTIDX,0,BANKNIFTY-Sep2024-51300-PE,15.0,BANKNIFTY 25 SEP 51300 PUT,2024-09-25 14:30:00,51300.0,PE,5.0,M,OP,,
NSE,D,40399,OPTIDX,0,BANKNIFTY-Sep2024-51400-CE,15.0,BANKNIFTY 25 SEP 51400 CALL,2024-09-25 14:30:00,51400.0,CE,5.0,M,OP,,
NSE,D,40400,OPTIDX,0,BANKNIFTY-Sep2024-51400-PE,15.0,BANKNIFTY 25 SEP 51400 PUT,2024-09-25 14:30:00,51400.0,PE,5.0,M,OP,,
NSE,D,40401,OPTIDX,0,BANKNIFTY-Sep2024-51500-CE,15.0,BANKNIFTY 25 SEP 51500 CALL,2024-09-25 14:30:00,51500.0,CE,5.0,M,OP,,
NSE,D,40403,OPTIDX,0,BANKNIFTY-Sep2024-51500-PE,15.0,BANKNIFTY 25 SEP 51500 PUT,2024-09-25 14:30:00,51500.0,PE,5.0,M,OP,,
NSE,D,40408,OPTIDX,0,BANKNIFTY-Sep2024-31500-CE,15.0,BANKNIFTY 25 SEP 31500 CALL,2024-09-25 14:30:00,31500.0,CE,5.0,M,OP,,
NSE,D,40409,OPTIDX,0,BANKNIFTY-Sep2024-31500-PE,15.0,BANKNIFTY 25 SEP 31500 PUT,2024-09-25 14:30:00,31500.0,PE,5.0,M,OP,,
NSE,D,40413,OPTIDX,0,BANKNIFTY-Sep2024-51600-CE,15.0,BANKNIFTY 25 SEP 51600 CALL,2024-09-25 14:30:00,51600.0,CE,5.0,M,OP,,
NSE,D,40414,OPTIDX,0,BANKNIFTY-Sep2024-51600-PE,15.0,BANKNIFTY 25 SEP 51600 PUT,2024-09-25 14:30:00,51600.0,PE,5.0,M,OP,,
NSE,D,40418,OPTIDX,0,BANKNIFTY-Sep2024-51700-CE,15.0,BANKNIFTY 25 SEP 51700 CALL,2024-09-25 14:30:00,51700.0,CE,5.0,M,OP,,
NSE,D,40419,OPTIDX,0,BANKNIFTY-Sep2024-51700-PE,15.0,BANKNIFTY 25 SEP 51700 PUT,2024-09-25 14:30:00,51700.0,PE,5.0,M,OP,,
NSE,D,40420,OPTIDX,0,BANKNIFTY-Sep2024-51800-CE,15.0,BANKNIFTY 25 SEP 51800 CALL,2024-09-25 14:30:00,51800.0,CE,5.0,M,OP,,
NSE,D,40421,OPTIDX,0,BANKNIFTY-Sep2024-51800-PE,15.0,BANKNIFTY 25 SEP 51800 PUT,2024-09-25 14:30:00,51800.0,PE,5.0,M,OP,,
NSE,D,40422,OPTIDX,0,BANKNIFTY-Sep2024-51900-CE,15.0,BANKNIFTY 25 SEP 51900 CALL,2024-09-25 14:30:00,51900.0,CE,5.0,M,OP,,
NSE,D,40423,OPTIDX,0,BANKNIFTY-Sep2024-51900-PE,15.0,BANKNIFTY 25 SEP 51900 PUT,2024-09-25 14:30:00,51900.0,PE,5.0,M,OP,,
NSE,D,40424,OPTIDX,0,BANKNIFTY-Sep2024-52000-CE,15.0,BANKNIFTY 25 SEP 52000 CALL,2024-09-25 14:30:00,52000.0,CE,5.0,M,OP,,
NSE,D,40430,OPTIDX,0,BANKNIFTY-Sep2024-52000-PE,15.0,BANKNIFTY 25 SEP 52000 PUT,2024-09-25 14:30:00,52000.0,PE,5.0,M,OP,,
NSE,D,40431,OPTIDX,0,BANKNIFTY-Sep2024-52100-CE,15.0,BANKNIFTY 25 SEP 52100 CALL,2024-09-25 14:30:00,52100.0,CE,5.0,M,OP,,
NSE,D,40432,OPTIDX,0,BANKNIFTY-Sep2024-52100-PE,15.0,BANKNIFTY 25 SEP 52100 PUT,2024-09-25 14:30:00,52100.0,PE,5.0,M,OP,,
NSE,D,40433,OPTIDX,0,BANKNIFTY-Sep2024-52200-CE,15.0,BANKNIFTY 25 SEP 52200 CALL,2024-09-25 14:30:00,52200.0,CE,5.0,M,OP,,
NSE,D,40434,OPTIDX,0,BANKNIFTY-Sep2024-52200-PE,15.0,BANKNIFTY 25 SEP 52200 PUT,2024-09-25 14:30:00,52200.0,PE,5.0,M,OP,,
NSE,D,40435,OPTIDX,0,BANKNIFTY-Sep2024-52300-CE,15.0,BANKNIFTY 25 SEP 52300 CALL,2024-09-25 14:30:00,52300.0,CE,5.0,M,OP,,
NSE,D,40436,OPTIDX,0,BANKNIFTY-Sep2024-52300-PE,15.0,BANKNIFTY 25 SEP 52300 PUT,2024-09-25 14:30:00,52300.0,PE,5.0,M,OP,,
NSE,D,40437,OPTIDX,0,BANKNIFTY-Sep2024-52400-CE,15.0,BANKNIFTY 25 SEP 52400 CALL,2024-09-25 14:30:00,52400.0,CE,5.0,M,OP,,
NSE,D,40439,OPTIDX,0,BANKNIFTY-Sep2024-52400-PE,15.0,BANKNIFTY 25 SEP 52400 PUT,2024-09-25 14:30:00,52400.0,PE,5.0,M,OP,,
NSE,D,40440,OPTIDX,0,BANKNIFTY-Sep2024-52600-CE,15.0,BANKNIFTY 25 SEP 52600 CALL,2024-09-25 14:30:00,52600.0,CE,5.0,M,OP,,
NSE,D,40441,OPTIDX,0,BANKNIFTY-Sep2024-52600-PE,15.0,BANKNIFTY 25 SEP 52600 PUT,2024-09-25 14:30:00,52600.0,PE,5.0,M,OP,,
NSE,D,40442,OPTIDX,0,BANKNIFTY-Sep2024-52700-CE,15.0,BANKNIFTY 25 SEP 52700 CALL,2024-09-25 14:30:00,52700.0,CE,5.0,M,OP,,
NSE,D,40447,OPTIDX,0,BANKNIFTY-Sep2024-52700-PE,15.0,BANKNIFTY 25 SEP 52700 PUT,2024-09-25 14:30:00,52700.0,PE,5.0,M,OP,,
NSE,D,40450,OPTIDX,0,BANKNIFTY-Sep2024-52800-CE,15.0,BANKNIFTY 25 SEP 52800 CALL,2024-09-25 14:30:00,52800.0,CE,5.0,M,OP,,
NSE,D,40453,OPTIDX,0,BANKNIFTY-Sep2024-52800-PE,15.0,BANKNIFTY 25 SEP 52800 PUT,2024-09-25 14:30:00,52800.0,PE,5.0,M,OP,,
NSE,D,40454,OPTIDX,0,BANKNIFTY-Sep2024-52900-CE,15.0,BANKNIFTY 25 SEP 52900 CALL,2024-09-25 14:30:00,52900.0,CE,5.0,M,OP,,
NSE,D,40455,OPTIDX,0,BANKNIFTY-Sep2024-52900-PE,15.0,BANKNIFTY 25 SEP 52900 PUT,2024-09-25 14:30:00,52900.0,PE,5.0,M,OP,,
NSE,D,40456,OPTIDX,0,BANKNIFTY-Sep2024-53000-CE,15.0,BANKNIFTY 25 SEP 53000 CALL,2024-09-25 14:30:00,53000.0,CE,5.0,M,OP,,
NSE,D,40457,OPTIDX,0,BANKNIFTY-Sep2024-53000-PE,15.0,BANKNIFTY 25 SEP 53000 PUT,2024-09-25 14:30:00,53000.0,PE,5.0,M,OP,,
NSE,D,40458,OPTIDX,0,BANKNIFTY-Sep2024-53100-CE,15.0,BANKNIFTY 25 SEP 53100 CALL,2024-09-25 14:30:00,53100.0,CE,5.0,M,OP,,
NSE,D,40459,OPTIDX,0,BANKNIFTY-Sep2024-53100-PE,15.0,BANKNIFTY 25 SEP 53100 PUT,2024-09-25 14:30:00,53100.0,PE,5.0,M,OP,,
NSE,D,40460,OPTIDX,0,BANKNIFTY-Sep2024-53200-CE,15.0,BANKNIFTY 25 SEP 53200 CALL,2024-09-25 14:30:00,53200.0,CE,5.0,M,OP,,
NSE,D,40461,OPTIDX,0,BANKNIFTY-Sep2024-53200-PE,15.0,BANKNIFTY 25 SEP 53200 PUT,2024-09-25 14:30:00,53200.0,PE,5.0,M,OP,,
NSE,D,40462,OPTIDX,0,BANKNIFTY-Sep2024-53300-CE,15.0,BANKNIFTY 25 SEP 53300 CALL,2024-09-25 14:30:00,53300.0,CE,5.0,M,OP,,
NSE,D,40463,OPTIDX,0,BANKNIFTY-Sep2024-53300-PE,15.0,BANKNIFTY 25 SEP 53300 PUT,2024-09-25 14:30:00,53300.0,PE,5.0,M,OP,,
NSE,D,40464,OPTIDX,0,BANKNIFTY-Sep2024-53400-CE,15.0,BANKNIFTY 25 SEP 53400 CALL,2024-09-25 14:30:00,53400.0,CE,5.0,M,OP,,
NSE,D,40469,OPTIDX,0,BANKNIFTY-Sep2024-53400-PE,15.0,BANKNIFTY 25 SEP 53400 PUT,2024-09-25 14:30:00,53400.0,PE,5.0,M,OP,,
NSE,D,40471,OPTIDX,0,BANKNIFTY-Sep2024-53500-CE,15.0,BANKNIFTY 25 SEP 53500 CALL,2024-09-25 14:30:00,53500.0,CE,5.0,M,OP,,
NSE,D,40478,OPTIDX,0,BANKNIFTY-Sep2024-53500-PE,15.0,BANKNIFTY 25 SEP 53500 PUT,2024-09-25 14:30:00,53500.0,PE,5.0,M,OP,,
NSE,D,40481,OPTIDX,0,BANKNIFTY-Sep2024-53600-CE,15.0,BANKNIFTY 25 SEP 53600 CALL,2024-09-25 14:30:00,53600.0,CE,5.0,M,OP,,
NSE,D,40482,OPTIDX,0,BANKNIFTY-Sep2024-53600-PE,15.0,BANKNIFTY 25 SEP 53600 PUT,2024-09-25 14:30:00,53600.0,PE,5.0,M,OP,,
NSE,D,40485,OPTIDX,0,BANKNIFTY-Sep2024-53700-CE,15.0,BANKNIFTY 25 SEP 53700 CALL,2024-09-25 14:30:00,53700.0,CE,5.0,M,OP,,
NSE,D,40486,OPTIDX,0,BANKNIFTY-Sep2024-53700-PE,15.0,BANKNIFTY 25 SEP 53700 PUT,2024-09-25 14:30:00,53700.0,PE,5.0,M,OP,,
NSE,D,40487,OPTIDX,0,BANKNIFTY-Sep2024-53800-CE,15.0,BANKNIFTY 25 SEP 53800 CALL,2024-09-25 14:30:00,53800.0,CE,5.0,M,OP,,
NSE,D,40488,OPTIDX,0,BANKNIFTY-Sep2024-53800-PE,15.0,BANKNIFTY 25 SEP 53800 PUT,2024-09-25 14:30:00,53800.0,PE,5.0,M,OP,,
NSE,D,40489,OPTIDX,0,BANKNIFTY-Sep2024-53900-CE,15.0,BANKNIFTY 25 SEP 53900 CALL,2024-09-25 14:30:00,53900.0,CE,5.0,M,OP,,
NSE,D,40490,OPTIDX,0,BANKNIFTY-Sep2024-53900-PE,15.0,BANKNIFTY 25 SEP 53900 PUT,2024-09-25 14:30:00,53900.0,PE,5.0,M,OP,,
NSE,D,40491,OPTIDX,0,BANKNIFTY-Sep2024-54100-CE,15.0,BANKNIFTY 25 SEP 54100 CALL,2024-09-25 14:30:00,54100.0,CE,5.0,M,OP,,
NSE,D,40492,OPTIDX,0,BANKNIFTY-Sep2024-54100-PE,15.0,BANKNIFTY 25 SEP 54100 PUT,2024-09-25 14:30:00,54100.0,PE,5.0,M,OP,,
NSE,D,40508,OPTIDX,0,BANKNIFTY-Sep2024-54200-CE,15.0,BANKNIFTY 25 SEP 54200 CALL,2024-09-25 14:30:00,54200.0,CE,5.0,M,OP,,
NSE,D,40509,OPTIDX,0,BANKNIFTY-Sep2024-54200-PE,15.0,BANKNIFTY 25 SEP 54200 PUT,2024-09-25 14:30:00,54200.0,PE,5.0,M,OP,,
NSE,D,40513,OPTIDX,0,BANKNIFTY-Sep2024-54300-CE,15.0,BANKNIFTY 25 SEP 54300 CALL,2024-09-25 14:30:00,54300.0,CE,5.0,M,OP,,
NSE,D,40516,OPTIDX,0,BANKNIFTY-Sep2024-54300-PE,15.0,BANKNIFTY 25 SEP 54300 PUT,2024-09-25 14:30:00,54300.0,PE,5.0,M,OP,,
NSE,D,40517,OPTIDX,0,BANKNIFTY-Sep2024-54400-CE,15.0,BANKNIFTY 25 SEP 54400 CALL,2024-09-25 14:30:00,54400.0,CE,5.0,M,OP,,
NSE,D,40518,OPTIDX,0,BANKNIFTY-Sep2024-54400-PE,15.0,BANKNIFTY 25 SEP 54400 PUT,2024-09-25 14:30:00,54400.0,PE,5.0,M,OP,,
NSE,D,40521,OPTIDX,0,BANKNIFTY-Sep2024-54500-CE,15.0,BANKNIFTY 25 SEP 54500 CALL,2024-09-25 14:30:00,54500.0,CE,5.0,M,OP,,
NSE,D,40522,OPTIDX,0,BANKNIFTY-Sep2024-54500-PE,15.0,BANKNIFTY 25 SEP 54500 PUT,2024-09-25 14:30:00,54500.0,PE,5.0,M,OP,,
NSE,D,40542,OPTIDX,0,BANKNIFTY-Sep2024-54600-CE,15.0,BANKNIFTY 25 SEP 54600 CALL,2024-09-25 14:30:00,54600.0,CE,5.0,M,OP,,
NSE,D,40543,OPTIDX,0,BANKNIFTY-Sep2024-54600-PE,15.0,BANKNIFTY 25 SEP 54600 PUT,2024-09-25 14:30:00,54600.0,PE,5.0,M,OP,,
NSE,D,40545,OPTIDX,0,BANKNIFTY-Sep2024-54700-CE,15.0,BANKNIFTY 25 SEP 54700 CALL,2024-09-25 14:30:00,54700.0,CE,5.0,M,OP,,
NSE,D,40551,OPTIDX,0,BANKNIFTY-Sep2024-54700-PE,15.0,BANKNIFTY 25 SEP 54700 PUT,2024-09-25 14:30:00,54700.0,PE,5.0,M,OP,,
NSE,D,40552,OPTIDX,0,BANKNIFTY-Sep2024-54800-CE,15.0,BANKNIFTY 25 SEP 54800 CALL,2024-09-25 14:30:00,54800.0,CE,5.0,M,OP,,
NSE,D,40553,OPTIDX,0,BANKNIFTY-Sep2024-54800-PE,15.0,BANKNIFTY 25 SEP 54800 PUT,2024-09-25 14:30:00,54800.0,PE,5.0,M,OP,,
